@relation occupancy_detection_training_dataset

@attribute Temperature numeric
@attribute Humidity numeric
@attribute Light numeric
@attribute CO2 numeric
@attribute HumidityRatio numeric
@attribute Occupancy {Y,N}

@data
21,20.82,438,740.75,0.003195,Y
21,20.87,438,744.25,0.003203,Y
21,20.79,438,757,0.003191,Y
21,20.79,440,759,0.003191,Y
21,20.82,437.25,752.25,0.003195,Y
21,20.87,438,754.5,0.003203,Y
21.03,20.95,440.25,758.5,0.00322,Y
21.05,21,436.5,764,0.003233,Y
21.05,21.05,441,765.25,0.003241,Y
21.1,21.15,436.5,769.75,0.003267,Y
21.1,21.25,444,780.25,0.003281,Y
21.1,21.29,444,786,0.003288,Y
21.1,21.22,444,783.25,0.003278,Y
21.1,21.27,444,787,0.003285,Y
21.1,21.2,444,787.67,0.003274,Y
21.1,21.2,448,786.75,0.003274,Y
21.1,21.2,444,782.5,0.003274,Y
21.1,21.1,454.75,779.75,0.003259,Y
21.1,21.05,454.75,777.5,0.003251,Y
21.1,21.1,460,779.33,0.003259,Y
21.18,21.08,449.5,782.75,0.00327,Y
21.15,21.05,449.5,787.5,0.003261,Y
21.2,21.08,454.75,777,0.003275,Y
21.2,21.07,449.33,789.67,0.003274,Y
21.18,21.08,460,805.25,0.00327,Y
21.2,21,456,801.25,0.003263,Y
21.2,21,460,796,0.003263,Y
21.22,21.03,449.5,793.25,0.003272,Y
21.29,20.96,453,788.33,0.003276,Y
21.27,21,460,794.5,0.003277,Y
21.29,21,460,797.5,0.003282,Y
21.32,21.03,460,810,0.003294,Y
21.29,21,450.75,812.5,0.003282,Y
21.29,21.03,454.67,813.67,0.003287,Y
21.32,20.97,444,809.25,0.003282,Y
21.29,21,444,812.33,0.003282,Y
21.29,21.03,454.67,807.67,0.003287,Y
21.32,21,460,810.5,0.003287,Y
21.34,21,452,811.5,0.003292,Y
21.33,20.98,456,808,0.003285,Y
21.31,20.96,460,804.5,0.003279,Y
21.32,20.86,460,797.33,0.003266,Y
21.36,20.93,460,796.33,0.003284,Y
21.39,20.87,449.5,798.5,0.003281,Y
21.39,20.79,460,796,0.003269,Y
21.34,21,449.5,801.25,0.003291,Y
21.34,21.1,449.5,811,0.003307,Y
21.29,21.25,460,821.5,0.00332,Y
21.34,21.27,455.5,830.25,0.003334,Y
21.29,21.29,457,835,0.003327,Y
21.34,21.2,449.5,831,0.003323,Y
21.32,21.29,454.75,834.75,0.003332,Y
21.29,21.29,460,837,0.003327,Y
21.32,21.29,460,841,0.003332,Y
21.32,21.27,460,844.5,0.003329,Y
21.39,21.34,460,847,0.003356,Y
21.39,21.27,454.75,842.5,0.003344,Y
21.39,21.2,453,841,0.003333,Y
21.39,21.25,449.5,839.5,0.003341,Y
21.37,21.32,454.75,844.5,0.003347,Y
21.39,21.2,457,847,0.003333,Y
21.39,21.27,454,847.75,0.003344,Y
21.32,21.23,464,843.33,0.003325,Y
21.37,21.32,461.5,847.25,0.003346,Y
21.39,21.34,449.5,848.5,0.003356,Y
21.34,21.45,449.5,848.5,0.003362,Y
21.39,21.39,454,854.25,0.003364,Y
21.34,21.15,455.5,848.25,0.003315,Y
21.36,21.2,468,844.33,0.003327,Y
21.29,21.2,454,836.5,0.003313,Y
21.32,21.2,454,838,0.00332,Y
21.32,21.13,469,841.5,0.003306,Y
21.34,21,469,832,0.003292,Y
21.32,20.87,469,825,0.003265,Y
21.32,20.92,465.25,824,0.003274,Y
21.29,21.18,475.25,826.75,0.003309,Y
21.29,21.1,464,824,0.003297,Y
21.29,21.2,459,827.5,0.003313,Y
21.29,21.24,468.2,843.5,0.003319,Y
21.37,21.17,474,845.6,0.003324,Y
21.39,20.79,492.33,837.33,0.003269,Y
21.32,21.07,474,825.67,0.003299,Y
21.39,20.97,480.25,831.75,0.003297,Y
21.47,21.05,504,832.25,0.003326,Y
21.5,21.1,539.5,843,0.00334,Y
21.5,20.73,509,839,0.003281,Y
21.5,20.84,528.5,832.5,0.003299,Y
21.6,21.02,499,840,0.003348,Y
21.65,20.92,497.75,850,0.003342,Y
21.68,21.1,500.25,853.75,0.003376,Y
21.7,21,489,852,0.003365,Y
21.7,20.97,490.25,856.25,0.003361,Y
21.7,20.95,494,854.5,0.003357,Y
21.7,20.89,485.67,854,0.003348,Y
21.7,20.82,481.5,850.75,0.003336,Y
21.7,20.89,484,844.5,0.003348,Y
21.7,21.08,482.75,850.75,0.003378,Y
21.73,20.89,477.33,861,0.003354,Y
21.73,20.93,477.33,865,0.00336,Y
21.77,20.8,485.25,860.75,0.003346,Y
21.75,20.9,485.25,853.25,0.00336,Y
21.73,20.7,482.75,849.75,0.003323,Y
21.79,20.95,464,844.5,0.003375,Y
21.72,20.87,479,846.75,0.003349,Y
21.75,20.72,476.75,852.5,0.00333,Y
21.7,20.79,476,851,0.003332,Y
21.7,20.77,480,854.75,0.003328,Y
21.73,20.73,479,852.67,0.003328,Y
21.72,20.7,479,848.25,0.003322,Y
21.72,20.7,485.25,848,0.003322,Y
21.7,20.6,489,846,0.003301,Y
21.7,20.75,489,844.5,0.003324,Y
21.77,20.79,471.5,846.75,0.003346,Y
21.76,20.73,471,849,0.003334,Y
21.79,20.55,487.75,837,0.003311,Y
21.79,20.5,467.67,830.33,0.003303,Y
21.79,20.65,469.25,829.5,0.003327,Y
21.73,20.57,462.33,830.67,0.003302,Y
21.79,20.6,462.75,834.25,0.003319,Y
21.79,20.62,462.75,833.5,0.003323,Y
21.79,20.5,472.33,827.67,0.003303,Y
21.79,20.68,485,821.25,0.003332,Y
21.75,20.5,479,822.33,0.003294,Y
21.75,20.6,471.5,821.75,0.00331,Y
21.7,20.67,464,826,0.003312,Y
21.72,20.65,475.25,829.5,0.003314,Y
21.7,20.6,479,832,0.003301,Y
21.7,20.6,464,823,0.003301,Y
21.7,20.6,469,824,0.003301,Y
21.7,20.6,467.75,825.25,0.003301,Y
21.7,20.63,481.5,830.75,0.003305,Y
21.7,20.5,479,831,0.003285,Y
21.72,20.6,479,826,0.003306,Y
21.76,20.53,490.67,818.33,0.003302,Y
21.72,20.53,502.75,815.75,0.003293,Y
21.72,20.5,490.25,816,0.003289,N
21.7,20.5,479,813.25,0.003285,N
21.7,20.39,474,806,0.003267,N
21.7,20.53,492.75,804.5,0.003289,N
21.7,20.46,507,801,0.003278,Y
21.7,20.58,484,796,0.003297,Y
21.7,20.44,467.75,801,0.003276,Y
21.7,20.39,464,803,0.003267,Y
21.7,20.39,469,795.67,0.003267,Y
21.7,20.42,464,794,0.003272,Y
21.7,20.5,471,787,0.003285,Y
21.7,20.39,462.75,787,0.003267,Y
21.7,20.39,481.5,788,0.003267,Y
21.7,20.39,479,786.5,0.003267,Y
21.7,20.39,469.25,788.25,0.003267,Y
21.7,20.39,469,788.33,0.003267,Y
21.7,20.39,469,781,0.003267,Y
21.65,20.37,457.75,788.75,0.003253,Y
21.63,20.32,460.67,790.67,0.003243,Y
21.65,20.34,465.5,789.5,0.003249,Y
21.7,20.39,474.33,794.33,0.003267,Y
21.68,20.42,477.75,792.5,0.003267,Y
21.65,20.25,487.75,789.5,0.003234,Y
21.7,20.53,492.33,785.5,0.00329,Y
21.7,20.47,490.25,792.6,0.00328,Y
21.7,20.43,484,800,0.003273,Y
21.7,20.46,480.67,795,0.003279,Y
21.7,20.32,491.5,795.75,0.003256,Y
21.68,20.42,501.5,802,0.003267,Y
21.7,20.39,494,803,0.003267,Y
21.7,20.39,494,796.25,0.003267,Y
21.7,20.39,479,806.67,0.003267,Y
21.7,20.39,506,805.67,0.003268,Y
21.7,20.29,514,803,0.003251,Y
21.7,20.42,513.75,800.25,0.003272,Y
21.7,20.39,514,793,0.003267,Y
21.7,20.39,494,791,0.003267,Y
21.7,20.5,514,800.5,0.003285,Y
21.7,20.43,507.33,808,0.003273,Y
21.7,20.39,567.5,805.5,0.003267,Y
21.7,20.39,512.75,804,0.003267,Y
21.7,20.34,528.5,798.5,0.003259,Y
21.72,20.32,541.5,806.25,0.00326,Y
21.7,20.25,533.75,802.5,0.003244,Y
21.73,20.29,504,794.33,0.003258,Y
21.79,20.34,494,800.25,0.003278,Y
21.77,20.32,496.5,806,0.003269,Y
21.79,20.25,496.5,804.5,0.003262,Y
21.79,20.3,504,801,0.00327,Y
21.79,20.3,489,801.5,0.00327,Y
21.79,20.27,489,805,0.003265,Y
21.79,20.23,518.67,802.33,0.003259,Y
21.76,20.26,489,800.67,0.003258,Y
21.79,20.29,486.5,799.5,0.00327,Y
21.79,20.25,471.5,806,0.003262,Y
21.73,20.36,474,812.67,0.003268,Y
21.75,20.34,484,816.5,0.003268,Y
21.76,20.39,479,820.33,0.003279,Y
21.77,20.55,479,817.5,0.003306,Y
21.79,20.39,479,811.33,0.003285,Y
21.75,20.39,484,820.75,0.003276,Y
21.75,20.47,486.5,815.5,0.00329,Y
21.75,20.45,499,821,0.003285,Y
21.75,20.44,511.5,821.5,0.003285,Y
21.7,20.5,521.5,813,0.003284,Y
21.73,20.36,504,801.67,0.003268,Y
21.73,20.29,489,799,0.003257,Y
21.7,20.36,500.67,799.67,0.003262,Y
21.7,20.27,511,797.25,0.003247,Y
21.7,20.22,500.25,789.75,0.00324,Y
21.7,20.2,494,780.25,0.003237,Y
21.7,20.17,497.33,782.33,0.003231,Y
21.7,20.1,495.67,779.33,0.00322,Y
21.7,20.14,492,773.5,0.003227,Y
21.7,20.15,509,771.67,0.003229,Y
21.7,20,509,769,0.003204,Y
21.7,20,495.25,763,0.003204,Y
21.7,20,499,760,0.003204,Y
21.7,20.1,489,752,0.00322,Y
21.7,20.13,481.25,757.5,0.003225,Y
21.7,20.03,489,759,0.003208,Y
21.7,20,377.75,757.75,0.003204,Y
21.7,20.08,44,754.75,0.003216,N
21.7,20.08,60.25,755,0.003216,N
21.65,20.05,60.75,753.5,0.003203,N
21.65,20.05,57,760,0.003203,N
21.6,20,67,758,0.003185,N
21.6,20,66.5,751.75,0.003185,N
21.6,20,53,739.25,0.003185,N
21.53,19.96,58.33,732,0.003166,N
21.55,20,61.5,733,0.003175,N
21.53,20,48.5,723.5,0.00317,N
21.5,19.97,62.5,720.25,0.003161,N
21.5,20,68.75,719.25,0.003165,N
21.5,19.97,47,714.33,0.003161,N
21.47,19.95,54.5,713.4,0.003151,N
21.45,19.89,50,708,0.003137,N
21.39,19.89,50,708.5,0.003126,N
21.39,19.89,52.33,701,0.003126,N
21.39,19.89,57,692.5,0.003126,N
21.39,19.89,81.25,688.75,0.003126,N
21.39,19.7,50,689.67,0.003096,N
21.34,19.77,51.75,676.25,0.003098,N
21.29,19.73,58.33,671.33,0.003082,N
21.29,19.67,131.33,665.33,0.003072,N
21.29,19.75,293.5,662.25,0.003084,Y
21.29,19.7,440,660,0.003077,Y
21.29,19.63,483.75,662.5,0.003066,Y
21.29,19.58,492.75,658.75,0.003058,Y
21.29,19.6,499,659.25,0.003062,Y
21.29,19.55,489,652,0.003054,Y
21.29,19.6,479,653.5,0.003062,Y
21.29,19.55,486.5,658.5,0.003054,Y
21.29,19.42,489,656,0.003033,Y
21.29,19.53,490.25,652.5,0.00305,Y
21.29,19.6,486.5,658.5,0.003062,Y
21.39,19.5,495,665.25,0.003065,Y
21.39,19.5,480.67,660,0.003065,Y
21.39,19.5,485.25,663.25,0.003065,Y
21.45,19.5,494,665,0.003075,Y
21.5,19.5,500.67,668.67,0.003086,Y
21.5,19.47,508.5,667,0.003081,Y
21.5,19.45,508.5,664,0.003077,Y
21.5,19.42,500.25,655.25,0.003073,Y
21.5,19.47,507.5,655.5,0.003081,Y
21.5,19.45,516.5,659,0.003077,Y
21.5,19.37,536.5,656.25,0.003064,Y
21.5,19.39,514,659.5,0.003068,Y
21.5,19.29,516.25,654,0.003052,Y
21.5,19.32,546,647,0.003056,N
21.5,19.39,573,652.67,0.003068,N
21.55,19.34,560.75,663.75,0.00307,N
21.6,19.36,524,652,0.003082,N
21.6,19.29,537,653,0.003071,N
21.63,19.22,548.75,649.5,0.003065,N
21.7,19.34,541.5,640,0.003098,Y
21.64,19.31,549.4,645.5,0.003082,Y
21.7,19.17,509,646,0.00307,Y
21.68,19.13,523.75,637.25,0.003059,Y
21.7,19.12,559.5,632.25,0.003063,Y
21.63,19.03,549.25,623.25,0.003036,Y
21.67,19.2,525.33,624,0.003069,Y
21.7,19.2,535.5,633.5,0.003076,Y
21.7,19.08,545.5,634.25,0.003055,Y
21.7,19.1,551,626,0.003059,Y
21.72,19.1,586,629,0.003064,Y
21.75,19.05,581.75,626.75,0.00306,Y
21.76,19.07,557.67,626.67,0.003065,Y
21.79,18.99,571,631,0.003059,Y
21.79,19.05,555.5,629.75,0.003068,Y
21.77,19,525.25,625,0.003056,Y
21.77,19,543.75,626,0.003056,Y
21.79,19,563.5,627,0.00306,Y
21.79,19,551.67,630.67,0.00306,Y
21.79,19.15,531,639.25,0.003085,Y
21.76,19.03,553.33,642.33,0.00306,Y
21.79,19.05,531.5,637,0.003068,Y
21.79,19.1,546.5,654.5,0.003076,Y
21.79,19.2,524,658.5,0.003093,Y
21.79,19.2,509,669,0.003093,Y
21.82,19.23,537.67,673,0.003104,Y
21.89,19.32,524,680,0.003132,Y
21.82,19.37,543.25,683.5,0.003125,Y
21.89,19.5,534.67,688.33,0.003161,Y
21.89,19.55,526,709.75,0.003169,Y
21.89,19.68,522,717.75,0.003189,Y
21.89,19.5,549.5,717,0.003161,Y
21.89,19.6,547.75,720.5,0.003177,Y
21.89,19.76,552.33,731,0.003203,Y
21.95,19.79,551,735.5,0.003219,Y
22,19.79,538.33,735.67,0.003229,Y
22,19.72,555.25,733.25,0.003218,Y
22,19.77,570,724.75,0.003226,Y
22,19.84,570,729,0.003238,Y
22,19.87,535.5,738,0.003243,Y
22,20,559.33,756.33,0.003264,Y
22,20,566,763.75,0.003264,Y
22.05,20.05,557.25,773.75,0.003282,Y
22.07,20.07,562,766,0.003288,Y
22.1,20.08,566.25,760,0.003296,Y
22.1,20.13,567.67,767,0.003306,Y
22.1,20.2,562,768.5,0.003317,Y
22.1,20.1,562,767.5,0.003301,Y
22.1,20.13,554.33,767.67,0.003306,Y
22.13,20.32,556.75,769.25,0.003342,Y
22.15,20.5,555,790,0.003377,Y
22.17,20.46,543.67,799.67,0.003374,Y
22.2,20.5,547,803.75,0.003387,Y
22.2,20.45,539,804.5,0.003378,Y
22.2,20.65,539,802.25,0.003412,Y
22.2,20.72,539,816.75,0.003424,Y
22.2,20.55,538,812,0.003396,Y
22.2,20.55,541.75,810.33,0.003396,Y
22.2,20.72,530.5,827,0.003424,Y
22.18,20.75,534.25,830.25,0.003423,Y
22.2,20.65,519,826,0.003412,Y
22.2,20.63,526.75,822.5,0.003408,Y
22.2,20.66,512,832,0.003414,Y
22.2,20.75,513.5,840,0.003428,Y
22.13,20.82,498.67,846,0.003427,Y
22.17,20.86,528,853.33,0.003439,Y
22.18,20.9,528,857.5,0.003448,Y
22.2,20.7,513,860,0.00342,Y
22.2,20.95,523.5,863.5,0.003461,Y
22.2,20.92,523.5,865,0.003457,Y
22.2,21.15,526,875,0.003495,Y
22.2,21.25,523.5,882.5,0.003511,Y
22.2,21.34,528.75,888.25,0.003527,Y
22.2,21.32,528.75,894,0.003523,Y
22.2,21.29,528.67,895.33,0.003518,Y
22.2,21.42,518,893,0.00354,Y
22.18,21.45,518,890,0.003539,Y
22.17,21.46,518,898,0.00354,Y
22.18,21.39,513.5,899.25,0.00353,Y
22.2,21.5,513.5,896,0.003553,Y
22.2,21.29,518.75,902.5,0.003519,Y
22.2,21.4,519,903.33,0.003537,Y
22.2,21.45,509,904.5,0.003544,Y
22.2,21.5,509,905,0.003553,Y
22.2,21.58,512.75,910.75,0.003566,Y
22.2,21.77,509,915.25,0.003598,Y
22.2,21.67,509,923.67,0.003581,Y
22.2,21.77,508.75,930,0.003598,Y
22.15,21.75,514,930.5,0.003583,Y
22.2,21.7,514,925.25,0.003587,Y
22.17,21.76,509,920.33,0.003589,Y
22.13,21.75,499,922,0.003578,Y
22.1,21.77,499,924,0.003576,Y
22.1,21.5,499,919.33,0.003531,Y
22.1,21.15,499,893.5,0.003473,Y
22.1,21.67,496.5,884.5,0.00356,Y
22.1,21.84,499,914,0.003588,Y
22.1,21.63,490.67,925,0.003554,Y
22.1,21.12,504,887,0.003469,Y
22.1,21.58,500.25,884.25,0.003544,Y
22.1,21.6,499,893.33,0.003548,Y
22.1,21.63,496.5,895,0.003552,Y
22.1,21.29,489,889.75,0.003497,Y
22.1,21.15,489,880.5,0.003474,Y
22.08,21.22,489,864.75,0.003481,Y
22.1,21.2,481.5,863,0.003482,Y
22.05,21.4,484,868.5,0.003504,Y
22.07,21.49,487.33,876.33,0.003523,Y
22.08,21.39,484,880.5,0.003509,Y
22.03,21.57,487.33,883.67,0.003528,Y
22.1,21.6,484,892,0.003547,Y
22.1,21.23,494,884.5,0.003486,Y
22.1,21.15,494,883.5,0.003473,Y
22.1,21.32,490.25,876,0.003502,Y
22.1,21.53,479,882.33,0.003537,Y
22.1,21.39,486.5,908.5,0.003514,Y
22.1,21.16,479,892.33,0.003476,Y
22.1,21.37,479,878.25,0.003509,Y
22.1,21.07,479,870,0.00346,Y
22.1,20.96,479,866.67,0.003443,Y
22.1,21.26,479,863.33,0.003492,Y
22.1,21.45,479,883.5,0.003523,Y
22.1,21.46,479,896,0.003526,Y
22.1,21.45,475.25,901.75,0.003523,Y
22.1,21.25,471.5,896.5,0.00349,Y
22.07,21.07,464,876.33,0.003453,Y
22.08,21.17,467.75,865,0.003472,Y
22.05,21.24,474.5,872,0.003478,Y
22,20.8,474.5,873.5,0.003394,Y
22,20.96,478,854,0.003422,Y
22,21.24,474.5,865.25,0.003468,Y
22,20.94,474.5,870.5,0.003418,Y
22,21.16,478,858.67,0.003454,Y
22.01,21.08,478.3,861.63,0.003444,Y
22.02,21.01,478.6,864.6,0.003433,Y
22,20.92,477,858.25,0.003415,Y
21.97,21.32,473,869.75,0.003474,Y
22,21.15,469,877.75,0.003453,Y
22,20.87,469,867.75,0.003406,Y
22,20.95,469,861,0.003419,Y
22,21.32,469,866.5,0.003481,Y
22,21.39,469,880.75,0.003492,Y
22,21.05,469,880,0.003436,Y
22,21.27,469,874,0.003473,Y
21.96,21.46,469,885.67,0.003496,Y
21.97,21.39,469,901.25,0.003487,Y
21.96,21.29,469,893.67,0.003468,Y
21.89,21.17,469,886.5,0.003433,Y
21.89,21.32,469,879,0.003458,Y
21.92,21.32,469,879,0.003462,Y
21.89,21.39,469,884.25,0.003469,Y
21.89,21.25,469,877,0.003445,Y
21.89,21.22,469,875.75,0.003441,Y
21.89,21.34,469,877,0.00346,Y
21.89,21.29,461.5,879,0.003452,Y
21.89,21.17,454,871.75,0.003433,Y
21.89,21.52,454,880.5,0.00349,Y
21.89,21.39,454,895.67,0.003469,Y
21.89,21.27,454,896,0.003449,Y
21.87,21.32,459.25,883,0.003452,Y
21.89,21.5,468,889,0.003486,Y
21.87,21.32,464.5,890.5,0.003451,Y
21.79,21.53,468,897,0.00347,Y
21.84,21.44,464.5,913.75,0.003466,Y
21.79,21.2,464.5,902.5,0.003416,Y
21.76,21.2,468,890.33,0.00341,Y
21.75,21.17,457,876,0.003403,Y
21.79,21.45,464.5,890,0.003456,Y
21.75,21.34,453.25,893,0.00343,Y
21.73,21.29,453,891.67,0.003419,Y
21.72,21.52,454.75,897.5,0.003454,Y
21.72,21.52,460,903.75,0.003454,Y
21.7,21.34,460,908.5,0.00342,Y
21.73,21.57,460,907,0.003463,Y
21.72,21.53,460,910.5,0.003455,Y
21.75,21.68,460,917.25,0.003484,Y
21.79,21.6,460,926.5,0.003481,Y
21.79,21.55,460,925,0.003473,Y
21.79,21.63,460,921.67,0.003487,Y
21.77,21.77,460,934,0.003504,Y
21.77,21.87,460,947.25,0.003519,Y
21.79,21.82,460,953,0.003518,Y
21.79,21.82,460,959,0.003517,Y
21.79,21.95,460,959.5,0.003537,Y
21.77,21.7,444,962,0.003492,Y
21.76,21.83,449.33,944,0.003512,Y
21.72,21.89,444,953.5,0.003514,Y
21.75,21.82,444,949,0.003506,Y
21.7,21.82,444,948.67,0.003498,Y
21.75,21.82,444,952.75,0.003506,Y
21.72,21.97,444,951.25,0.003527,Y
21.79,22.05,444,961.5,0.003554,Y
21.79,21.78,444,964.25,0.00351,Y
21.77,21.75,444,951,0.0035,Y
21.79,21.79,444,945.67,0.003513,Y
21.79,21.72,444,936,0.003501,Y
21.77,21.79,444,935,0.003507,Y
21.79,21.75,444,938,0.003505,Y
21.77,21.82,444,926.75,0.003512,Y
21.77,21.89,444,932,0.003523,Y
21.79,21.79,447.4,942,0.003512,Y
21.79,21.79,450.67,935,0.003512,Y
21.79,21.79,449,937.5,0.003512,Y
21.79,21.65,438,927.25,0.003489,Y
21.79,21.6,438,916.5,0.003481,Y
21.79,21.75,438,914,0.003505,Y
21.79,21.7,441,910,0.003498,Y
21.79,21.65,437.25,923,0.003489,Y
21.84,21.65,436.5,918.75,0.0035,Y
21.84,21.6,429,904,0.003492,Y
21.79,21.4,432.75,901,0.003448,Y
21.79,21.6,438,893,0.003481,Y
21.79,21.62,438,885.5,0.003485,Y
21.75,21.58,438,890,0.003468,Y
21.72,21.55,438,886.5,0.003458,Y
21.7,21.43,441,887,0.003434,Y
21.7,21.53,438,883.25,0.00345,Y
21.7,21.45,438,874,0.003437,Y
21.7,21.58,447,874,0.003458,Y
21.7,21.53,447,871.67,0.003451,Y
21.7,21.6,447,879.25,0.003462,Y
21.7,21.52,441.4,872.75,0.003449,Y
21.7,21.36,447,868.5,0.003423,Y
21.7,21.5,443.5,859.75,0.003446,Y
21.7,21.27,433,848.25,0.003409,Y
21.67,21.39,433,843,0.003421,Y
21.63,21.32,433,849,0.0034,Y
21.6,21.39,433,841.67,0.003407,Y
21.6,21.39,433,847.5,0.003407,Y
21.6,21.34,433,844.25,0.003399,Y
21.6,21.32,433,844.33,0.003397,Y
21.6,21.29,433,838.75,0.003391,Y
21.6,21.29,433,831.67,0.003391,Y
21.6,21.27,433,822.25,0.003388,Y
21.6,21.2,433,817.5,0.003377,Y
21.6,21.13,433,819,0.003366,Y
21.6,21.13,433,817.67,0.003366,Y
21.6,21.2,433,818,0.003377,Y
21.63,21.22,433,819.75,0.003386,Y
21.65,21.2,433,819.5,0.003387,Y
21.67,21.23,433,813,0.003395,Y
21.65,21.13,433,811.75,0.003375,Y
21.68,21.18,433,813.75,0.003388,Y
21.7,21.13,433,812,0.003386,Y
21.7,21.05,433,801,0.003374,Y
21.63,20.96,433,801,0.003346,Y
21.68,21.18,433,798.75,0.003388,Y
21.7,21.08,433,805.75,0.003378,Y
21.7,20.89,433,802.25,0.003348,Y
21.63,21,433,791.5,0.00335,Y
21.65,20.92,433,790.5,0.003342,Y
21.65,20.89,433,780.5,0.003337,Y
21.7,20.92,433,781,0.003352,Y
21.7,20.96,433,780.33,0.00336,Y
21.7,20.86,433,778,0.003342,Y
21.7,20.87,433,778.5,0.003344,Y
21.7,20.95,433,780.75,0.003357,Y
21.7,20.84,433,772,0.00334,Y
21.7,20.89,433,777,0.003348,Y
21.7,20.89,426,780.5,0.003348,Y
21.7,20.84,0,778.5,0.00334,N
21.68,20.97,0,781.25,0.003356,N
21.65,20.8,0,780.5,0.003322,N
21.6,20.6,0,775.5,0.003281,N
21.53,20.7,0,763.33,0.003283,N
21.5,20.6,0,758,0.003261,N
21.5,20.7,0,750.5,0.003277,N
21.5,20.7,0,746,0.003277,N
21.5,20.65,0,750,0.003269,N
21.5,20.7,0,740,0.003277,N
21.45,20.6,0,738.5,0.00325,N
21.39,20.5,0,730.67,0.003223,N
21.39,20.5,0,725.5,0.003223,N
21.39,20.5,0,724,0.003223,N
21.39,20.5,0,722.5,0.003223,N
21.39,20.5,0,719,0.003223,N
21.32,20.5,0,711,0.00321,N
21.32,20.5,0,703.67,0.00321,N
21.29,20.5,0,703,0.003203,N
21.29,20.39,0,704.33,0.003186,N
21.29,20.29,0,689,0.00317,N
21.2,20.29,0,686.5,0.003153,N
21.2,20.25,0,674.5,0.003145,N
21.2,20.15,0,672,0.003131,N
21.2,20.2,0,666.5,0.003138,N
21.18,20.2,0,664.75,0.003134,N
21.1,20.15,0,664.5,0.003111,N
21.1,20.2,0,661,0.003119,N
21.1,20.2,0,649.5,0.003119,N
21.1,20.1,0,647,0.003104,N
21.1,20.1,0,645.5,0.003104,N
21.05,20.05,0,644,0.003086,N
21,20,0,636.5,0.003069,N
21,20,0,630.5,0.003069,N
21,20,0,626,0.003069,N
21,20,0,625,0.003069,N
21,20,0,625.5,0.003069,N
21,19.95,0,624,0.003061,N
21,19.89,0,614,0.003052,N
20.89,20,0,616.5,0.003048,N
20.93,20,0,609.67,0.003055,N
21,19.89,0,607.5,0.003053,N
21,19.89,0,602,0.003052,N
21,19.89,0,598,0.003052,N
20.89,19.79,0,595.5,0.003016,N
21,19.79,0,593,0.003037,N
20.89,19.79,0,592,0.003016,N
20.89,19.79,0,582,0.003016,N
20.89,19.79,0,581.67,0.003016,N
20.89,19.79,0,576.5,0.003016,N
20.95,19.79,0,572.5,0.003026,N
20.89,19.79,0,575.5,0.003016,N
20.89,19.75,0,578.5,0.003009,N
21,19.79,0,578,0.003037,N
20.95,19.7,0,572.5,0.003013,N
20.96,19.63,0,574.33,0.003006,N
20.95,19.7,0,570,0.003012,N
21,19.5,0,569,0.002992,N
20.89,19.65,0,562,0.002995,N
20.89,19.5,0,562,0.002972,N
20.79,19.6,0,550,0.002969,N
20.84,19.65,0,551,0.002985,N
20.79,19.6,0,551.67,0.002969,N
20.79,19.6,0,547,0.002969,N
20.79,19.5,0,537,0.002953,N
20.7,19.39,0,532.5,0.00292,N
20.79,19.5,0,533,0.002953,N
20.75,19.45,0,536,0.002937,N
20.7,19.43,0,530,0.002926,N
20.7,19.47,0,531.4,0.002933,N
20.7,19.45,0,520,0.002929,N
20.7,19.39,0,521.5,0.00292,N
20.7,19.5,0,528.5,0.002937,N
20.7,19.5,0,530,0.002937,N
20.63,19.32,0,523.67,0.002898,N
20.6,19.29,0,525,0.002887,N
20.6,19.34,0,523,0.002895,N
20.6,19.36,0,525,0.002897,N
20.6,19.29,0,517.5,0.002887,N
20.6,19.39,0,519.5,0.002902,N
20.63,19.39,0,519.33,0.002908,N
20.6,19.29,0,516,0.002887,N
20.6,19.29,0,516,0.002887,N
20.65,19.29,0,513.5,0.002896,N
20.6,19.29,0,509.5,0.002887,N
20.5,19.29,0,502,0.002869,N
20.5,19.29,0,503,0.002869,N
20.5,19.29,0,501,0.002869,N
20.39,19.25,0,500.5,0.002843,N
20.34,19.29,0,498,0.002841,N
20.39,19.45,0,499,0.002873,N
20.39,19.29,0,497,0.00285,N
20.39,19.34,0,498,0.002857,N
20.39,19.29,0,492,0.00285,N
20.5,19.29,0,492.5,0.002869,N
20.5,19.29,0,491.5,0.002869,N
20.45,19.25,0,492,0.002853,N
20.39,19.29,0,490.5,0.00285,N
20.39,19.34,0,492,0.002857,N
20.5,19.34,0,489.5,0.002877,N
20.45,19.29,0,488,0.00286,N
20.39,19.29,0,484.5,0.00285,N
20.39,19.25,0,485.5,0.002843,N
20.45,19.29,0,481.5,0.00286,N
20.5,19.29,0,484,0.002869,N
20.5,19.29,0,483,0.002869,N
20.5,19.29,0,479,0.002869,N
20.5,19.25,0,483,0.002863,N
20.5,19.26,0,479,0.002865,N
20.5,19.2,0,481,0.002856,N
20.39,19.2,0,477,0.002837,N
20.39,19.2,0,475,0.002837,N
20.39,19.29,0,474,0.00285,N
20.39,19.25,0,476,0.002843,N
20.39,19.2,0,472,0.002837,N
20.39,19.2,0,474,0.002837,N
20.39,19.2,0,479,0.002837,N
20.39,19.2,0,476,0.002837,N
20.39,19.25,0,476.5,0.002843,N
